verstaendlichkeit,informationsgehalt,kontextadaequanz,overall_wcag,dataset,model,image_id
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,511453
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,22479
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,282046
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,430377
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,26204
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,80057
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,259854
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,537241
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,257624
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,198489
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,521282
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,127263
0.6666666666666666,0.8,0.7,0.7222222222222223,coco,blip2,533816
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,186296
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,128372
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,118921
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,25394
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,451155
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,275392
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,73118
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,433243
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,350405
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,347930
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,78420
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,223955
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,418961
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,235399
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,322429
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,360951
0.3333333333333333,0.8,0.7,0.611111111111111,coco,blip2,31735
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,559543
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,181859
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,545007
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,370486
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,94614
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,416534
0.3333333333333333,0.8,0.7,0.611111111111111,coco,blip2,23023
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,384513
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,409268
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,424135
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,534041
0.3333333333333333,0.3,0.7,0.4444444444444444,coco,blip2,192716
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,429718
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,23751
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,270066
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,311002
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,72281
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,458054
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,199442
0.6666666666666666,0.8,0.7,0.7222222222222223,coco,blip2,258911
0.3333333333333333,0.8,0.7,0.611111111111111,coco,blip2,417608
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,214720
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,25139
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,527695
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,77460
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,346638
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,459153
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,384850
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,126592
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,236730
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,338901
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,88345
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,576654
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,396518
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,146825
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,193674
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,450686
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,399296
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,17905
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,364587
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,523811
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,530146
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,42528
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,491130
0.3333333333333333,0.8,0.7,0.611111111111111,coco,blip2,303908
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,551215
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,537812
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,303713
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,255165
0.6666666666666666,0.8,0.7,0.7222222222222223,coco,blip2,449312
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,519764
0.3333333333333333,0.8,0.7,0.611111111111111,coco,blip2,46031
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,424551
0.3333333333333333,0.8,0.7,0.611111111111111,coco,blip2,415882
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,96549
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,423971
0.3333333333333333,0.8,0.7,0.611111111111111,coco,blip2,356432
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,333772
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,482275
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,228942
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,68078
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,142790
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,224222
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,135673
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,134322
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,293324
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,455301
0.3333333333333333,0.3,0.7,0.4444444444444444,coco,blip2,232646
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,129054
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,404922
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,399655
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,429011
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,365521
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,508602
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,407574
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,3501
0.3333333333333333,0.8,0.7,0.611111111111111,coco,blip2,189226
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,43581
0.3333333333333333,0.8,0.7,0.611111111111111,coco,blip2,520832
0.3333333333333333,0.8,0.7,0.611111111111111,coco,blip2,297343
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,462371
0.3333333333333333,0.8,0.7,0.611111111111111,coco,blip2,260266
0.6666666666666666,0.8,0.7,0.7222222222222223,coco,blip2,423123
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,232684
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,23937
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,499031
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,304812
0.3333333333333333,0.8,0.7,0.611111111111111,coco,blip2,99053
0.6666666666666666,0.8,0.7,0.7222222222222223,coco,blip2,117525
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,149568
0.6666666666666666,0.8,0.7,0.7222222222222223,coco,blip2,110638
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,580197
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,411665
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,324715
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,494759
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,437331
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,398237
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,574823
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,105912
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,93353
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,197022
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,513181
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,410510
0.3333333333333333,0.8,0.7,0.611111111111111,coco,blip2,339870
0.3333333333333333,0.8,0.7,0.611111111111111,coco,blip2,314914
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,27768
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,440336
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,268375
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,187249
0.3333333333333333,0.8,0.7,0.611111111111111,coco,blip2,389532
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,445658
0.3333333333333333,0.8,0.7,0.611111111111111,coco,blip2,295478
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,572555
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,521819
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,172330
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,329455
0.6666666666666666,0.8,0.7,0.7222222222222223,coco,blip2,300233
0.3333333333333333,0.8,0.7,0.611111111111111,coco,blip2,345027
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,158660
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,549674
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,16010
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,210273
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,381971
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,205333
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,268729
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,526103
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,262587
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,80273
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,308793
0.3333333333333333,0.8,0.7,0.611111111111111,coco,blip2,577976
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,122672
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,166391
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,23034
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,127270
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,28452
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,502136
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,510329
0.3333333333333333,0.3,0.7,0.4444444444444444,coco,blip2,172856
0.3333333333333333,0.8,0.7,0.611111111111111,coco,blip2,107339
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,38118
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,459809
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,551815
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,303566
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,178618
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,455352
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,394510
0.6666666666666666,0.5,0.7,0.6222222222222221,coco,blip2,284743
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,234413
0.3333333333333333,0.5,0.7,0.5111111111111111,coco,blip2,317433
